Angle,Intensity
45.874062083,303.0
45.900322648,283.0
45.926583213,277.0
45.952843778,282.0
45.979104343,302.0
46.005364908,295.0
46.031625473,275.0
46.057886038,238.0
46.084146603,252.0
46.110407168,246.0
46.136667733,284.0
46.162928298,269.0
46.189188863,240.0
46.215449428,258.0
46.241709993,250.0
46.267970558,228.0
46.294231123,234.0
46.320491688,247.0
46.346752253,248.0
46.373012818,268.0
46.399273383,262.0
46.425533948,236.0
46.451794513,227.0
46.478055078,248.0
46.504315643,214.0
46.530576208,240.0
46.556836773,221.0
46.583097338,213.0
46.609357903,259.0
46.635618468,226.0
46.661879033,265.0
46.688139598,227.0
46.714400163,245.0
46.740660728,237.0
46.766921293,229.0
46.793181858,226.0
46.819442423,230.0
46.845702988,250.0
46.871963553,224.0
46.898224118,233.0
46.924484683,255.0
46.950745248,240.0
46.977005813,254.0
47.003266378,223.0
47.029526943,216.0
47.055787508,219.0
47.082048073,227.0
47.108308638,229.0
47.134569203,245.0
47.160829768,239.0
47.187090333,243.0
47.213350898,216.0
47.239611463,261.0
47.265872028,222.0
47.292132593,227.0
47.318393158,240.0
47.344653723,227.0
47.370914288,214.0
47.397174853,224.0
47.423435418,229.0
47.449695983,189.0
47.475956548,175.0
47.502217113,210.0
47.528477678,214.0
47.554738243,222.0
47.580998808,211.0
47.607259373,234.0
47.633519938,229.0
47.659780503,215.0
47.686041068,216.0
47.712301633,198.0
47.738562198,192.0
47.764822763,183.0
47.791083328,206.0
47.817343894,198.0
47.843604459,241.0
47.869865024,191.0
47.896125589,216.0
47.922386154,206.0
47.948646719,223.0
47.974907284,226.0
48.001167849,190.0
48.027428414,226.0
48.053688979,199.0
48.079949544,200.0
48.106210109,207.0
48.132470674,178.0
48.158731239,213.0
48.184991804,213.0
48.211252369,234.0
48.237512934,202.0
48.263773499,215.0
48.290034064,199.0
48.316294629,211.0
48.342555194,215.0
48.368815759,207.0
48.395076324,208.0
48.421336889,236.0
48.447597454,179.0
48.473858019,193.0
48.500118584,196.0
48.526379149,224.0
48.552639714,206.0
48.578900279,210.0
48.605160844,212.0
48.631421409,204.0
48.657681974,202.0
48.683942539,209.0
48.710203104,171.0
48.736463669,214.0
48.762724234,198.0
48.788984799,205.0
48.815245364,199.0
48.841505929,204.0
48.867766494,199.0
48.894027059,209.0
48.920287624,222.0
48.946548189,209.0
48.972808754,205.0
48.999069319,216.0
49.025329884,215.0
49.051590449,191.0
49.077851014,209.0
49.104111579,183.0
49.130372144,209.0
49.156632709,210.0
49.182893274,206.0
49.209153839,194.0
49.235414404,216.0
49.261674969,229.0
49.287935534,192.0
49.314196099,249.0
49.340456664,216.0
49.366717229,197.0
49.392977794,199.0
49.419238359,222.0
49.445498924,198.0
49.471759489,194.0
49.498020054,224.0
49.524280619,195.0
49.550541184,218.0
49.576801749,220.0
49.603062314,193.0
49.629322879,226.0
49.655583444,204.0
49.681844009,204.0
49.708104574,220.0
49.734365139,208.0
49.760625704,188.0
49.786886269,207.0
49.813146834,212.0
49.839407399,194.0
49.865667964,233.0
49.891928529,210.0
49.918189094,229.0
49.944449659,250.0
49.970710224,232.0
49.996970789,192.0
50.023231354,200.0
50.049491919,241.0
50.075752484,220.0
50.102013049,225.0
50.128273614,213.0
50.154534179,230.0
50.180794744,228.0
50.207055309,227.0
50.233315874,252.0
50.259576439,208.0
50.285837004,233.0
50.312097569,258.0
50.338358134,230.0
50.364618699,278.0
50.390879264,248.0
50.417139829,274.0
50.443400394,298.0
50.469660959,275.0
50.495921524,291.0
50.522182089,325.0
50.548442654,360.0
50.574703219,416.0
50.600963785,444.0
50.627224350,540.0
50.653484915,577.0
50.679745480,702.0
50.706006045,726.0
50.732266610,812.0
50.758527175,958.0
50.784787740,1059.0
50.811048305,1093.0
50.837308870,1226.0
50.863569435,1264.0
50.889830000,1303.0
50.916090565,1268.0
50.942351130,1302.0
50.968611695,1179.0
50.994872260,1241.0
51.021132825,1036.0
51.047393390,1034.0
51.073653955,932.0
51.099914520,748.0
51.126175085,728.0
51.152435650,547.0
51.178696215,494.0
51.204956780,460.0
51.231217345,334.0
51.257477910,320.0
51.283738475,302.0
51.309999040,252.0
51.336259605,230.0
51.362520170,235.0
51.388780735,227.0
51.415041300,221.0
51.441301865,215.0
51.467562430,176.0
51.493822995,191.0
51.520083560,232.0
51.546344125,229.0
51.572604690,216.0
51.598865255,219.0
51.625125820,198.0
51.651386385,198.0
51.677646950,190.0
51.703907515,211.0
51.730168080,188.0
51.756428645,198.0
51.782689210,183.0
51.808949775,215.0
51.835210340,195.0
51.861470905,213.0
51.887731470,188.0
51.913992035,199.0
51.940252600,201.0
51.966513165,182.0
51.992773730,190.0
52.019034295,184.0
52.045294860,174.0
52.071555425,192.0
52.097815990,197.0
52.124076555,201.0
52.150337120,165.0
52.176597685,189.0
52.202858250,185.0
52.229118815,168.0
52.255379380,175.0
52.281639945,182.0
52.307900510,191.0
52.334161075,190.0
52.360421640,182.0
52.386682205,208.0
52.412942770,172.0
52.439203335,204.0
52.465463900,176.0
52.491724465,183.0
52.517985030,191.0
52.544245595,170.0
52.570506160,187.0
52.596766725,205.0
52.623027290,200.0
52.649287855,191.0
52.675548420,195.0
52.701808985,201.0
52.728069550,167.0
52.754330115,201.0
52.780590680,174.0
52.806851245,179.0
52.833111810,184.0
52.859372375,162.0
52.885632940,196.0
52.911893505,217.0
52.938154070,151.0
52.964414635,182.0
52.990675200,174.0
53.016935765,151.0
53.043196330,218.0
53.069456895,148.0
53.095717460,181.0
53.121978025,192.0
53.148238590,192.0
53.174499155,184.0
53.200759720,216.0
53.227020285,184.0
53.253280850,179.0
53.279541415,170.0
53.305801980,167.0
53.332062545,197.0
53.358323110,174.0
53.384583675,188.0
53.410844241,179.0
53.437104806,161.0
53.463365371,180.0
53.489625936,160.0
53.515886501,195.0
53.542147066,176.0
53.568407631,184.0
53.594668196,164.0
53.620928761,197.0
53.647189326,181.0
53.673449891,216.0
53.699710456,193.0
53.725971021,185.0
53.752231586,175.0
53.778492151,187.0
53.804752716,201.0
53.831013281,185.0
53.857273846,161.0
53.883534411,195.0
53.909794976,187.0
53.936055541,187.0
53.962316106,192.0
53.988576671,187.0
54.014837236,183.0
54.041097801,185.0
54.067358366,215.0
54.093618931,181.0
54.119879496,217.0
54.146140061,231.0
54.172400626,209.0
54.198661191,228.0
54.224921756,202.0
54.251182321,232.0
54.277442886,234.0
54.303703451,200.0
54.329964016,217.0
54.356224581,213.0
54.382485146,240.0
54.408745711,198.0
54.435006276,221.0
54.461266841,226.0
54.487527406,216.0
54.513787971,217.0
54.540048536,202.0
54.566309101,202.0
54.592569666,211.0
54.618830231,195.0
54.645090796,225.0
54.671351361,197.0
54.697611926,195.0
54.723872491,199.0
54.750133056,190.0
54.776393621,202.0
54.802654186,192.0
54.828914751,200.0
54.855175316,222.0
54.881435881,193.0
54.907696446,193.0
54.933957011,177.0
54.960217576,198.0
54.986478141,207.0
55.012738706,204.0
55.038999271,198.0
55.065259836,206.0
55.091520401,228.0
55.117780966,222.0
55.144041531,222.0
55.170302096,210.0
55.196562661,209.0
55.222823226,231.0
55.249083791,245.0
55.275344356,200.0
55.301604921,244.0
55.327865486,247.0
55.354126051,242.0
55.380386616,231.0
55.406647181,222.0
55.432907746,266.0
55.459168311,254.0
55.485428876,247.0
55.511689441,266.0
55.537950006,275.0
55.564210571,266.0
55.590471136,285.0
55.616731701,307.0
55.642992266,294.0
55.669252831,317.0
55.695513396,327.0
55.721773961,404.0
55.748034526,445.0
55.774295091,502.0
55.800555656,585.0
55.826816221,672.0
55.853076786,801.0
55.879337351,1044.0
55.905597916,1329.0
55.931858481,1602.0
55.958119046,2010.0
55.984379611,2320.0
56.010640176,2741.0
56.036900741,3203.0
56.063161306,3545.0
56.089421871,3864.0
56.115682436,4283.0
56.141943001,4512.0
56.168203566,4732.0
56.194464132,4752.0
56.220724697,4603.0
56.246985262,4400.0
56.273245827,3945.0
56.299506392,3305.0
56.325766957,2998.0
56.352027522,2521.0
56.378288087,2217.0
56.404548652,1828.0
56.430809217,1504.0
56.457069782,1094.0
56.483330347,860.0
56.509590912,692.0
56.535851477,550.0
56.562112042,503.0
56.588372607,414.0
56.614633172,388.0
56.640893737,342.0
56.667154302,327.0
56.693414867,302.0
56.719675432,292.0
56.745935997,260.0
56.772196562,310.0
56.798457127,271.0
56.824717692,259.0
56.850978257,222.0
56.877238822,260.0
56.903499387,237.0
56.929759952,218.0
56.956020517,198.0
56.982281082,217.0
57.008541647,222.0
57.034802212,205.0
57.061062777,216.0
57.087323342,206.0
57.113583907,228.0
57.139844472,212.0
57.166105037,197.0
57.192365602,204.0
57.218626167,214.0
57.244886732,182.0
57.271147297,212.0
57.297407862,194.0
57.323668427,200.0
57.349928992,210.0
57.376189557,189.0
57.402450122,199.0
57.428710687,210.0
57.454971252,185.0
57.481231817,185.0
57.507492382,218.0
57.533752947,197.0
57.560013512,184.0
57.586274077,161.0
57.612534642,201.0
57.638795207,179.0
57.665055772,171.0
57.691316337,184.0
57.717576902,202.0
57.743837467,176.0
57.770098032,183.0
57.796358597,185.0
57.822619162,185.0
57.848879727,165.0
57.875140292,166.0
57.901400857,203.0
57.927661422,172.0
57.953921987,182.0
57.980182552,174.0
58.006443117,155.0
58.032703682,164.0
58.058964247,167.0
58.085224812,156.0
58.111485377,156.0
58.137745942,160.0
58.164006507,147.0
58.190267072,133.0
58.216527637,181.0
58.242788202,175.0
58.269048767,203.0
58.295309332,205.0
58.321569897,193.0
58.347830462,161.0
58.374091027,171.0
58.400351592,158.0
58.426612157,167.0
58.452872722,182.0
58.479133287,156.0
58.505393852,203.0
58.531654417,173.0
58.557914982,165.0
58.584175547,164.0
58.610436112,183.0
58.636696677,175.0
58.662957242,168.0
58.689217807,175.0
58.715478372,192.0
58.741738937,178.0
58.767999502,170.0
58.794260067,194.0
58.820520632,186.0
58.846781197,184.0
58.873041762,155.0
58.899302327,164.0
58.925562892,171.0
58.951823457,177.0
58.978084022,197.0
59.004344588,162.0
59.030605153,150.0
59.056865718,172.0
59.083126283,156.0
59.109386848,170.0
59.135647413,169.0
59.161907978,186.0
59.188168543,172.0
59.214429108,176.0
59.240689673,170.0
59.266950238,162.0
59.293210803,186.0
59.319471368,174.0
59.345731933,155.0
59.371992498,158.0
59.398253063,173.0
59.424513628,186.0
59.450774193,160.0
59.477034758,163.0
59.503295323,154.0
59.529555888,170.0
59.555816453,149.0
59.582077018,180.0
59.608337583,136.0
59.634598148,156.0
59.660858713,172.0
59.687119278,171.0
59.713379843,163.0
59.739640408,171.0
59.765900973,153.0
59.792161538,168.0
59.818422103,165.0
59.844682668,165.0
59.870943233,142.0
59.897203798,153.0
59.923464363,136.0
59.949724928,151.0
59.975985493,179.0
60.002246058,139.0
60.028506623,137.0
60.054767188,168.0
60.081027753,127.0
60.107288318,137.0
60.133548883,143.0
60.159809448,171.0
60.186070013,162.0
60.212330578,148.0
60.238591143,165.0
60.264851708,159.0
60.291112273,153.0
60.317372838,154.0
60.343633403,171.0
60.369893968,140.0
60.396154533,182.0
60.422415098,157.0
60.448675663,149.0
60.474936228,162.0
60.501196793,152.0
60.527457358,148.0
60.553717923,149.0
60.579978488,153.0
60.606239053,170.0
60.632499618,154.0
60.658760183,139.0
60.685020748,140.0
60.711281313,178.0
60.737541878,149.0
60.763802443,148.0
60.790063008,190.0
60.816323573,167.0
60.842584138,142.0
60.868844703,120.0
60.895105268,152.0
60.921365833,167.0
60.947626398,138.0
60.973886963,138.0
61.000147528,159.0
61.026408093,141.0
61.052668658,157.0
61.078929223,166.0
61.105189788,170.0
61.131450353,156.0
61.157710918,148.0
61.183971483,146.0
61.210232048,173.0
61.236492613,153.0
61.262753178,169.0
61.289013743,157.0
61.315274308,137.0
61.341534873,123.0
61.367795438,137.0
61.394056003,147.0
61.420316568,136.0
61.446577133,143.0
61.472837698,191.0
61.499098263,131.0
61.525358828,166.0
61.551619393,171.0
61.577879958,157.0
61.604140523,164.0
61.630401088,125.0
61.656661653,150.0
61.682922218,151.0
61.709182783,156.0
61.735443348,150.0
61.761703913,148.0
61.787964478,148.0
61.814225044,171.0
61.840485609,157.0
61.866746174,158.0
61.893006739,152.0
61.919267304,125.0
61.945527869,159.0
61.971788434,158.0
61.998048999,120.0
62.024309564,122.0
62.050570129,130.0
62.076830694,140.0
62.103091259,148.0
62.129351824,138.0
62.155612389,130.0
62.181872954,148.0
62.208133519,162.0
62.234394084,140.0
62.260654649,143.0
62.286915214,146.0
62.313175779,154.0
62.339436344,136.0
62.365696909,161.0
62.391957474,126.0
62.418218039,168.0
62.444478604,133.0
62.470739169,162.0
62.496999734,129.0
62.523260299,129.0
62.549520864,135.0
62.575781429,136.0
62.602041994,145.0
62.628302559,157.0
62.654563124,127.0
62.680823689,165.0
62.707084254,137.0
62.733344819,116.0
62.759605384,133.0
62.785865949,162.0
62.812126514,145.0
62.838387079,161.0
62.864647644,140.0
62.890908209,155.0
62.917168774,174.0
62.943429339,135.0
62.969689904,138.0
62.995950469,155.0
63.022211034,169.0
63.048471599,145.0
63.074732164,142.0
63.100992729,133.0
63.127253294,138.0
63.153513859,169.0
63.179774424,165.0
63.206034989,116.0
63.232295554,143.0
63.258556119,148.0
63.284816684,160.0
63.311077249,141.0
63.337337814,174.0
63.363598379,139.0
63.389858944,149.0
63.416119509,152.0
63.442380074,172.0
63.468640639,175.0
63.494901204,144.0
63.521161769,150.0
63.547422334,147.0
63.573682899,128.0
63.599943464,157.0
63.626204029,159.0
63.652464594,121.0
63.678725159,161.0
63.704985724,160.0
63.731246289,163.0
63.757506854,148.0
63.783767419,148.0
63.810027984,148.0
63.836288549,152.0
63.862549114,154.0
63.888809679,147.0
63.915070244,140.0
63.941330809,151.0
63.967591374,133.0
63.993851939,179.0
64.020112504,143.0
64.046373069,159.0
64.072633634,152.0
64.098894199,151.0
64.125154764,137.0
64.151415329,128.0
64.177675894,151.0
64.203936459,139.0
64.230197024,152.0
64.256457589,122.0
64.282718154,125.0
64.308978719,153.0
64.335239284,138.0
64.361499849,149.0
64.387760414,136.0
64.414020979,164.0
64.440281544,146.0
64.466542109,147.0
64.492802674,173.0
64.519063239,154.0
64.545323804,169.0
64.571584369,165.0
64.597844935,148.0
64.624105500,132.0
64.650366065,140.0
64.676626630,182.0
64.702887195,166.0
64.729147760,167.0
64.755408325,150.0
64.781668890,177.0
64.807929455,152.0
64.834190020,172.0
64.860450585,160.0
64.886711150,179.0
64.912971715,160.0
64.939232280,157.0
64.965492845,165.0
64.991753410,174.0
65.018013975,148.0
65.044274540,186.0
65.070535105,175.0
65.096795670,179.0
65.123056235,176.0
65.149316800,150.0
65.175577365,186.0
65.201837930,178.0
65.228098495,175.0
65.254359060,205.0
65.280619625,202.0
65.306880190,249.0
65.333140755,212.0
65.359401320,218.0
65.385661885,246.0
65.411922450,305.0
65.438183015,287.0
65.464443580,332.0
65.490704145,399.0
65.516964710,445.0
65.543225275,503.0
65.569485840,549.0
65.595746405,756.0
65.622006970,882.0
65.648267535,1042.0
65.674528100,1326.0
65.700788665,1540.0
65.727049230,1679.0
65.753309795,1892.0
65.779570360,1989.0
65.805830925,1972.0
65.832091490,2103.0
65.858352055,2027.0
65.884612620,2130.0
65.910873185,1953.0
65.937133750,1973.0
65.963394315,1837.0
65.989654880,1856.0
66.015915445,1597.0
66.042176010,1377.0
66.068436575,1179.0
66.094697140,1104.0
66.120957705,932.0
66.147218270,893.0
66.173478835,714.0
66.199739400,681.0
66.225999965,506.0
66.252260530,477.0
66.278521095,371.0
66.304781660,345.0
66.331042225,285.0
66.357302790,275.0
66.383563355,236.0
66.409823920,218.0
66.436084485,201.0
66.462345050,207.0
66.488605615,194.0
66.514866180,170.0
66.541126745,194.0
66.567387310,166.0
66.593647875,178.0
66.619908440,160.0
66.646169005,178.0
66.672429570,175.0
66.698690135,180.0
66.724950700,152.0
66.751211265,159.0
66.777471830,147.0
66.803732395,153.0
66.829992960,161.0
66.856253525,154.0
66.882514090,149.0
66.908774655,170.0
66.935035220,147.0
66.961295785,145.0
66.987556350,141.0
67.013816915,169.0
67.040077480,150.0
67.066338045,161.0
67.092598610,163.0
67.118859175,155.0
67.145119740,136.0
67.171380305,136.0
67.197640870,140.0
67.223901435,137.0
67.250162000,139.0
67.276422565,133.0
67.302683130,149.0
67.328943695,148.0
67.355204260,138.0
67.381464825,126.0
67.407725391,149.0
67.433985956,129.0
67.460246521,140.0
67.486507086,128.0
67.512767651,140.0
67.539028216,152.0
67.565288781,147.0
67.591549346,124.0
67.617809911,129.0
67.644070476,133.0
67.670331041,141.0
67.696591606,138.0
67.722852171,145.0
67.749112736,142.0
67.775373301,147.0
67.801633866,138.0
67.827894431,152.0
67.854154996,135.0
67.880415561,156.0
67.906676126,158.0
67.932936691,152.0
67.959197256,145.0
67.985457821,127.0
68.011718386,153.0
68.037978951,168.0
68.064239516,140.0
68.090500081,143.0
68.116760646,117.0
68.143021211,113.0
68.169281776,138.0
68.195542341,161.0
68.221802906,122.0
68.248063471,130.0
68.274324036,131.0
68.300584601,145.0
68.326845166,136.0
68.353105731,154.0
68.379366296,145.0
68.405626861,136.0
68.431887426,145.0
68.458147991,153.0
68.484408556,155.0
68.510669121,130.0
68.536929686,145.0
68.563190251,132.0
68.589450816,138.0
68.615711381,134.0
68.641971946,141.0
68.668232511,139.0
68.694493076,142.0
68.720753641,130.0
68.747014206,129.0
68.773274771,140.0
68.799535336,136.0
68.825795901,137.0
68.852056466,131.0
68.878317031,140.0
68.904577596,133.0
68.930838161,132.0
68.957098726,150.0
68.983359291,127.0
69.009619856,134.0
69.035880421,136.0
69.062140986,145.0
69.088401551,118.0
69.114662116,116.0
69.140922681,135.0
69.167183246,128.0
69.193443811,146.0
69.219704376,157.0
69.245964941,133.0
69.272225506,129.0
69.298486071,121.0
69.324746636,129.0
69.351007201,140.0
69.377267766,131.0
69.403528331,148.0
69.429788896,136.0
69.456049461,131.0
69.482310026,144.0
69.508570591,127.0
69.534831156,130.0
69.561091721,135.0
69.587352286,144.0
69.613612851,150.0
69.639873416,153.0
69.666133981,158.0
69.692394546,130.0
69.718655111,125.0
69.744915676,129.0
69.771176241,133.0
69.797436806,174.0
69.823697371,159.0
69.849957936,141.0
69.876218501,150.0
69.902479066,166.0
69.928739631,181.0
69.955000196,190.0
69.981260761,179.0
70.007521326,206.0
70.033781891,215.0
70.060042456,235.0
70.086303021,231.0
70.112563586,271.0
70.138824151,277.0
70.165084716,276.0
70.191345282,314.0
70.217605847,374.0
70.243866412,445.0
70.270126977,503.0
70.296387542,579.0
70.322648107,583.0
70.348908672,627.0
70.375169237,637.0
70.401429802,665.0
70.427690367,620.0
70.453950932,643.0
70.480211497,658.0
70.506472062,598.0
70.532732627,579.0
70.558993192,539.0
70.585253757,551.0
70.611514322,495.0
70.637774887,398.0
70.664035452,399.0
70.690296017,345.0
70.716556582,292.0
70.742817147,286.0
70.769077712,253.0
70.795338277,249.0
70.821598842,200.0
70.847859407,179.0
70.874119972,217.0
70.900380537,169.0
70.926641102,166.0
70.952901667,153.0
70.979162232,149.0
71.005422797,166.0
71.031683362,134.0
71.057943927,132.0
71.084204492,149.0
71.110465057,155.0
71.136725622,148.0
71.162986187,124.0
71.189246752,158.0
71.215507317,142.0
71.241767882,112.0
71.268028447,139.0
71.294289012,120.0
71.320549577,119.0
71.346810142,115.0
71.373070707,109.0
71.399331272,106.0
71.425591837,146.0
71.451852402,134.0
71.478112967,108.0
71.504373532,139.0
71.530634097,127.0
71.556894662,110.0
71.583155227,134.0
71.609415792,129.0
71.635676357,133.0
71.661936922,128.0
71.688197487,124.0
71.714458052,135.0
71.740718617,117.0
71.766979182,126.0
71.793239747,119.0
71.819500312,159.0
71.845760877,116.0
71.872021442,111.0
71.898282007,117.0
71.924542572,129.0
71.950803137,114.0
71.977063702,135.0
72.003324267,150.0
72.029584832,108.0
72.055845397,130.0
72.082105962,135.0
72.108366527,129.0
72.134627092,135.0
72.160887657,102.0
72.187148222,161.0
72.213408787,132.0
72.239669352,143.0
72.265929917,123.0
72.292190482,148.0
72.318451047,145.0
72.344711612,117.0
72.370972177,138.0
72.397232742,153.0
72.423493307,134.0
72.449753872,133.0
72.476014437,140.0
72.502275002,129.0
72.528535567,135.0
72.554796132,125.0
72.581056697,130.0
72.607317262,120.0
72.633577827,130.0
72.659838392,131.0
72.686098957,115.0
72.712359522,132.0
72.738620087,120.0
72.764880652,120.0
72.791141217,134.0
72.817401782,139.0
72.843662347,134.0
72.869922912,129.0
72.896183477,151.0
72.922444042,116.0
72.948704607,123.0
72.974965172,138.0
73.001225738,121.0
73.027486303,127.0
73.053746868,131.0
73.080007433,135.0
73.106267998,95.0
73.132528563,138.0
73.158789128,121.0
73.185049693,130.0
73.211310258,132.0
73.237570823,162.0
73.263831388,129.0
73.290091953,133.0
73.316352518,128.0
73.342613083,115.0
73.368873648,155.0
73.395134213,149.0
73.421394778,137.0
73.447655343,121.0
73.473915908,122.0
73.500176473,123.0
73.526437038,128.0
73.552697603,145.0
73.578958168,127.0
73.605218733,132.0
73.631479298,131.0
73.657739863,138.0
73.684000428,142.0
73.710260993,131.0
73.736521558,148.0
73.762782123,156.0
73.789042688,143.0
73.815303253,135.0
73.841563818,138.0
73.867824383,149.0
73.894084948,134.0
73.920345513,140.0
73.946606078,165.0
73.972866643,156.0
73.999127208,140.0
74.025387773,165.0
74.051648338,191.0
74.077908903,162.0
74.104169468,182.0
74.130430033,174.0
74.156690598,190.0
74.182951163,199.0
74.209211728,207.0
74.235472293,248.0
74.261732858,265.0
74.287993423,328.0
74.314253988,319.0
74.340514553,343.0
74.366775118,400.0
74.393035683,476.0
74.419296248,459.0
74.445556813,524.0
74.471817378,548.0
74.498077943,562.0
74.524338508,646.0
74.550599073,709.0
74.576859638,772.0
74.603120203,753.0
74.629380768,812.0
74.655641333,898.0
74.681901898,903.0
74.708162463,858.0
74.734423028,946.0
74.760683593,936.0
74.786944158,933.0
74.813204723,998.0
74.839465288,998.0
74.865725853,981.0
74.891986418,1086.0
74.918246983,1125.0
74.944507548,1115.0
74.970768113,1079.0
74.997028678,1097.0
75.023289243,1120.0
75.049549808,1164.0
75.075810373,1070.0
75.102070938,1021.0
75.128331503,932.0
75.154592068,877.0
75.180852633,796.0
75.207113198,754.0
75.233373763,703.0
75.259634328,660.0
75.285894893,595.0
75.312155458,591.0
75.338416023,467.0
75.364676588,405.0
75.390937153,343.0
75.417197718,336.0
75.443458283,244.0
75.469718848,238.0
75.495979413,214.0
75.522239978,198.0
75.548500543,216.0
75.574761108,177.0
75.601021673,165.0
75.627282238,177.0
75.653542803,182.0
75.679803368,177.0
75.706063933,149.0
75.732324498,155.0
75.758585063,146.0
75.784845628,153.0
75.811106194,152.0
75.837366759,138.0
75.863627324,141.0
75.889887889,151.0
75.916148454,119.0
75.942409019,119.0
75.968669584,149.0
75.994930149,159.0
76.021190714,159.0
76.047451279,151.0
76.073711844,112.0
76.099972409,117.0
76.126232974,135.0
76.152493539,114.0
76.178754104,136.0
76.205014669,156.0
76.231275234,126.0
76.257535799,124.0
76.283796364,134.0
76.310056929,124.0
76.336317494,123.0
76.362578059,148.0
76.388838624,126.0
76.415099189,111.0
76.441359754,126.0
76.467620319,138.0
76.493880884,138.0
76.520141449,143.0
76.546402014,143.0
76.572662579,134.0
76.598923144,134.0
76.625183709,113.0
76.651444274,112.0
76.677704839,135.0
76.703965404,130.0
76.730225969,122.0
76.756486534,127.0
76.782747099,99.0
76.809007664,129.0
76.835268229,132.0
76.861528794,110.0
76.887789359,127.0
76.914049924,104.0
76.940310489,119.0
76.966571054,127.0
76.992831619,112.0
77.019092184,115.0
77.045352749,125.0
77.071613314,130.0
77.097873879,118.0
77.124134444,128.0
77.150395009,121.0
77.176655574,114.0
77.202916139,116.0
77.229176704,132.0
77.255437269,127.0
77.281697834,121.0
77.307958399,126.0
77.334218964,132.0
77.360479529,113.0
77.386740094,131.0
77.413000659,122.0
77.439261224,110.0
77.465521789,102.0
77.491782354,130.0
77.518042919,113.0
77.544303484,131.0
77.570564049,137.0
77.596824614,144.0
77.623085179,133.0
77.649345744,117.0
77.675606309,131.0
77.701866874,120.0
77.728127439,131.0
77.754388004,120.0
77.780648569,131.0
77.806909134,139.0
77.833169699,144.0
77.859430264,122.0
77.885690829,131.0
77.911951394,133.0
77.938211959,126.0
77.964472524,148.0
77.990733089,130.0
78.016993654,126.0
78.043254219,117.0
78.069514784,132.0
78.095775349,119.0
78.122035914,121.0
78.148296479,141.0
78.174557044,128.0
78.200817609,129.0
78.227078174,160.0
78.253338739,139.0
78.279599304,128.0
78.305859869,137.0
78.332120434,123.0
78.358380999,131.0
78.384641564,130.0
78.410902129,138.0
78.437162694,145.0
78.463423259,142.0
78.489683824,147.0
78.515944389,155.0
78.542204954,141.0
78.568465519,150.0
78.594726085,181.0
78.620986650,184.0
78.647247215,204.0
78.673507780,186.0
78.699768345,198.0
78.726028910,240.0
78.752289475,262.0
78.778550040,286.0
78.804810605,266.0
78.831071170,317.0
78.857331735,338.0
78.883592300,376.0
78.909852865,402.0
78.936113430,416.0
78.962373995,378.0
78.988634560,470.0
79.014895125,456.0
79.041155690,504.0
79.067416255,526.0
79.093676820,527.0
79.119937385,523.0
79.146197950,547.0
79.172458515,545.0
79.198719080,566.0
79.224979645,569.0
79.251240210,597.0
79.277500775,570.0
79.303761340,620.0
79.330021905,652.0
79.356282470,637.0
79.382543035,661.0
79.408803600,594.0
79.435064165,551.0
79.461324730,532.0
79.487585295,464.0
79.513845860,415.0
79.540106425,421.0
79.566366990,398.0
79.592627555,358.0
79.618888120,359.0
79.645148685,340.0
79.671409250,282.0
79.697669815,272.0
79.723930380,237.0
79.750190945,188.0
79.776451510,179.0
79.802712075,171.0
79.828972640,187.0
79.855233205,143.0
79.881493770,143.0
79.907754335,152.0
79.934014900,153.0
79.960275465,124.0
79.986536030,134.0
