Angle,Intensity
24.235356515,1426.0
24.261617080,1407.0
24.287877645,1465.0
24.314138210,1443.0
24.340398775,1489.0
24.366659340,1428.0
24.392919905,1396.0
24.419180470,1432.0
24.445441035,1429.0
24.471701600,1458.0
24.497962165,1453.0
24.524222730,1413.0
24.550483295,1447.0
24.576743860,1382.0
24.603004425,1515.0
24.629264990,1486.0
24.655525555,1417.0
24.681786120,1429.0
24.708046685,1408.0
24.734307250,1443.0
24.760567815,1462.0
24.786828380,1521.0
24.813088945,1476.0
24.839349510,1410.0
24.865610075,1581.0
24.891870640,1496.0
24.918131205,1524.0
24.944391770,1578.0
24.970652335,1709.0
24.996912900,1784.0
25.023173465,1869.0
25.049434030,2089.0
25.075694595,2390.0
25.101955160,2806.0
25.128215725,3528.0
25.154476290,5158.0
25.180736855,7772.0
25.206997420,9190.0
25.233257985,5500.0
25.259518550,5473.0
25.285779115,3420.0
25.312039680,2030.0
25.338300245,1764.0
25.364560810,1549.0
25.390821375,1551.0
25.417081941,1502.0
25.443342506,1456.0
25.469603071,1454.0
25.495863636,1404.0
25.522124201,1524.0
25.548384766,1472.0
25.574645331,1499.0
25.600905896,1567.0
25.627166461,1493.0
25.653427026,1581.0
25.679687591,1719.0
25.705948156,1909.0
25.732208721,2127.0
25.758469286,2420.0
25.784729851,2987.0
25.810990416,3923.0
25.837250981,5374.0
25.863511546,4086.0
25.889772111,3312.0
25.916032676,3048.0
25.942293241,1968.0
25.968553806,1564.0
25.994814371,1582.0
26.021074936,1486.0
26.047335501,1481.0
26.073596066,1485.0
26.099856631,1383.0
26.126117196,1411.0
26.152377761,1422.0
26.178638326,1351.0
26.204898891,1440.0
26.231159456,1402.0
26.257420021,1436.0
26.283680586,1341.0
26.309941151,1434.0
26.336201716,1394.0
26.362462281,1344.0
26.388722846,1394.0
26.414983411,1395.0
26.441243976,1360.0
26.467504541,1406.0
26.493765106,1386.0
26.520025671,1432.0
26.546286236,1337.0
26.572546801,1474.0
26.598807366,1435.0
26.625067931,1400.0
26.651328496,1422.0
26.677589061,1394.0
26.703849626,1381.0
26.730110191,1425.0
26.756370756,1445.0
26.782631321,1380.0
26.808891886,1414.0
26.835152451,1375.0
26.861413016,1351.0
26.887673581,1374.0
26.913934146,1450.0
26.940194711,1393.0
26.966455276,1349.0
26.992715841,1353.0
27.018976406,1400.0
27.045236971,1424.0
27.071497536,1452.0
27.097758101,1350.0
27.124018666,1497.0
27.150279231,1506.0
27.176539796,1445.0
27.202800361,1531.0
27.229060926,1550.0
27.255321491,1650.0
27.281582056,1727.0
27.307842621,2023.0
27.334103186,2325.0
27.360363751,2831.0
27.386624316,3496.0
27.412884881,4977.0
27.439145446,7262.0
27.465406011,9480.0
27.491666576,7678.0
27.517927141,5851.0
27.544187706,5364.0
27.570448271,3313.0
27.596708836,2165.0
27.622969401,1774.0
27.649229966,1630.0
27.675490531,1569.0
27.701751096,1484.0
27.728011661,1517.0
27.754272226,1465.0
27.780532791,1465.0
27.806793356,1371.0
27.833053921,1426.0
27.859314486,1456.0
27.885575051,1465.0
27.911835616,1357.0
27.938096181,1406.0
27.964356746,1428.0
27.990617311,1368.0
28.016877876,1387.0
28.043138441,1427.0
28.069399006,1363.0
28.095659571,1367.0
28.121920136,1446.0
28.148180701,1356.0
28.174441266,1393.0
28.200701832,1383.0
28.226962397,1380.0
28.253222962,1268.0
28.279483527,1341.0
28.305744092,1411.0
28.332004657,1334.0
28.358265222,1360.0
28.384525787,1272.0
28.410786352,1311.0
28.437046917,1339.0
28.463307482,1367.0
28.489568047,1350.0
28.515828612,1292.0
28.542089177,1373.0
28.568349742,1396.0
28.594610307,1365.0
28.620870872,1363.0
28.647131437,1374.0
28.673392002,1382.0
28.699652567,1376.0
28.725913132,1333.0
28.752173697,1403.0
28.778434262,1354.0
28.804694827,1293.0
28.830955392,1328.0
28.857215957,1343.0
28.883476522,1343.0
28.909737087,1347.0
28.935997652,1368.0
28.962258217,1316.0
28.988518782,1365.0
29.014779347,1300.0
29.041039912,1353.0
29.067300477,1306.0
29.093561042,1381.0
29.119821607,1354.0
29.146082172,1357.0
29.172342737,1381.0
29.198603302,1368.0
29.224863867,1363.0
29.251124432,1370.0
29.277384997,1412.0
29.303645562,1395.0
29.329906127,1367.0
29.356166692,1263.0
29.382427257,1330.0
29.408687822,1379.0
29.434948387,1453.0
29.461208952,1298.0
29.487469517,1459.0
29.513730082,1450.0
29.539990647,1506.0
29.566251212,1685.0
29.592511777,1937.0
29.618772342,2145.0
29.645032907,2773.0
29.671293472,2570.0
29.697554037,1997.0
29.723814602,2075.0
29.750075167,1826.0
29.776335732,1404.0
29.802596297,1398.0
29.828856862,1391.0
29.855117427,1328.0
29.881377992,1332.0
29.907638557,1347.0
29.933899122,1386.0
29.960159687,1378.0
29.986420252,1397.0
30.012680817,1354.0
30.038941382,1317.0
30.065201947,1340.0
30.091462512,1346.0
30.117723077,1311.0
30.143983642,1333.0
30.170244207,1329.0
30.196504772,1319.0
30.222765337,1297.0
30.249025902,1274.0
30.275286467,1299.0
30.301547032,1330.0
30.327807597,1378.0
30.354068162,1319.0
30.380328727,1289.0
30.406589292,1281.0
30.432849857,1254.0
30.459110422,1302.0
30.485370987,1345.0
30.511631552,1352.0
30.537892117,1303.0
30.564152682,1400.0
30.590413247,1344.0
30.616673812,1331.0
30.642934377,1239.0
30.669194942,1285.0
30.695455507,1306.0
30.721716072,1268.0
30.747976637,1295.0
30.774237202,1260.0
30.800497767,1309.0
30.826758332,1287.0
30.853018897,1333.0
30.879279462,1373.0
30.905540027,1290.0
30.931800592,1274.0
30.958061157,1242.0
30.984321722,1275.0
31.010582288,1349.0
31.036842853,1353.0
31.063103418,1298.0
31.089363983,1346.0
31.115624548,1324.0
31.141885113,1350.0
31.168145678,1335.0
31.194406243,1353.0
31.220666808,1404.0
31.246927373,1397.0
31.273187938,1421.0
31.299448503,1553.0
31.325709068,1552.0
31.351969633,1495.0
31.378230198,1529.0
31.404490763,1550.0
31.430751328,1598.0
31.457011893,1639.0
31.483272458,1768.0
31.509533023,2168.0
31.535793588,2852.0
31.562054153,2548.0
31.588314718,1909.0
31.614575283,2113.0
31.640835848,1960.0
31.667096413,1559.0
31.693356978,1460.0
31.719617543,1486.0
31.745878108,1503.0
31.772138673,1409.0
31.798399238,1483.0
31.824659803,1497.0
31.850920368,1494.0
31.877180933,1523.0
31.903441498,1498.0
31.929702063,1524.0
31.955962628,1493.0
31.982223193,1597.0
32.008483758,1617.0
32.034744323,1681.0
32.061004888,1757.0
32.087265453,1803.0
32.113526018,1956.0
32.139786583,2189.0
32.166047148,2375.0
32.192307713,2699.0
32.218568278,3126.0
32.244828843,3872.0
32.271089408,4944.0
32.297349973,6161.0
32.323610538,8417.0
32.349871103,11239.0
32.376131668,15168.0
32.402392233,18310.0
32.428652798,18974.0
32.454913363,17043.0
32.481173928,14479.0
32.507434493,12261.0
32.533695058,9014.0
32.559955623,6381.0
32.586216188,4630.0
32.612476753,3590.0
32.638737318,2808.0
32.664997883,2395.0
32.691258448,2162.0
32.717519013,1981.0
32.743779578,1865.0
32.770040143,1756.0
32.796300708,1726.0
32.822561273,1551.0
32.848821838,1602.0
32.875082403,1615.0
32.901342968,1509.0
32.927603533,1458.0
32.953864098,1425.0
32.980124663,1509.0
33.006385228,1472.0
33.032645793,1443.0
33.058906358,1415.0
33.085166923,1403.0
33.111427488,1370.0
33.137688053,1378.0
33.163948618,1327.0
33.190209183,1462.0
33.216469748,1385.0
33.242730313,1355.0
33.268990878,1347.0
33.295251443,1431.0
33.321512008,1370.0
33.347772573,1384.0
33.374033138,1292.0
33.400293703,1302.0
33.426554268,1371.0
33.452814833,1295.0
33.479075398,1289.0
33.505335963,1295.0
33.531596528,1320.0
33.557857093,1274.0
33.584117658,1235.0
33.610378223,1281.0
33.636638788,1364.0
33.662899353,1297.0
33.689159918,1384.0
33.715420483,1378.0
33.741681048,1334.0
33.767941613,1313.0
33.794202178,1317.0
33.820462744,1416.0
33.846723309,1362.0
33.872983874,1247.0
33.899244439,1237.0
33.925505004,1238.0
33.951765569,1293.0
33.978026134,1232.0
34.004286699,1324.0
34.030547264,1276.0
34.056807829,1389.0
34.083068394,1251.0
34.109328959,1307.0
34.135589524,1271.0
34.161850089,1303.0
34.188110654,1314.0
34.214371219,1351.0
34.240631784,1231.0
34.266892349,1304.0
34.293152914,1206.0
34.319413479,1269.0
34.345674044,1293.0
34.371934609,1336.0
34.398195174,1334.0
34.424455739,1348.0
34.450716304,1363.0
34.476976869,1362.0
34.503237434,1530.0
34.529497999,1585.0
34.555758564,1984.0
34.582019129,1835.0
34.608279694,1553.0
34.634540259,1620.0
34.660800824,1628.0
34.687061389,1400.0
34.713321954,1367.0
34.739582519,1288.0
34.765843084,1290.0
34.792103649,1356.0
34.818364214,1209.0
34.844624779,1292.0
34.870885344,1261.0
34.897145909,1376.0
34.923406474,1389.0
34.949667039,1298.0
34.975927604,1392.0
35.002188169,1315.0
35.028448734,1351.0
35.054709299,1459.0
35.080969864,1489.0
35.107230429,1795.0
35.133490994,2367.0
35.159751559,2634.0
35.186012124,1903.0
35.212272689,1778.0
35.238533254,2150.0
35.264793819,1797.0
35.291054384,1586.0
35.317314949,1491.0
35.343575514,1365.0
35.369836079,1472.0
35.396096644,1341.0
35.422357209,1364.0
35.448617774,1359.0
35.474878339,1324.0
35.501138904,1293.0
35.527399469,1266.0
35.553660034,1227.0
35.579920599,1248.0
35.606181164,1236.0
35.632441729,1273.0
35.658702294,1273.0
35.684962859,1310.0
35.711223424,1298.0
35.737483989,1355.0
35.763744554,1318.0
35.790005119,1373.0
35.816265684,1292.0
35.842526249,1283.0
35.868786814,1317.0
35.895047379,1349.0
35.921307944,1463.0
35.947568509,1516.0
35.973829074,1690.0
36.000089639,1873.0
36.026350204,2208.0
36.052610769,2845.0
36.078871334,3798.0
36.105131899,4746.0
36.131392464,4162.0
36.157653029,3692.0
36.183913594,4108.0
36.210174159,4889.0
36.236434724,4305.0
36.262695289,2700.0
36.288955854,2312.0
36.315216419,2739.0
36.341476984,2195.0
36.367737549,1608.0
36.393998114,1541.0
36.420258679,1488.0
36.446519244,1580.0
36.472779809,1646.0
36.499040374,1890.0
36.525300939,2494.0
36.551561504,3187.0
36.577822069,2711.0
36.604082635,2175.0
36.630343200,2410.0
36.656603765,2888.0
36.682864330,2775.0
36.709124895,2205.0
36.735385460,1702.0
36.761646025,1800.0
36.787906590,1858.0
36.814167155,1521.0
36.840427720,1342.0
36.866688285,1308.0
36.892948850,1247.0
36.919209415,1299.0
36.945469980,1266.0
36.971730545,1277.0
36.997991110,1234.0
37.024251675,1222.0
37.050512240,1270.0
37.076772805,1331.0
37.103033370,1214.0
37.129293935,1217.0
37.155554500,1268.0
37.181815065,1191.0
37.208075630,1264.0
37.234336195,1275.0
37.260596760,1273.0
37.286857325,1252.0
37.313117890,1191.0
37.339378455,1203.0
37.365639020,1296.0
37.391899585,1269.0
37.418160150,1288.0
37.444420715,1316.0
37.470681280,1225.0
37.496941845,1221.0
37.523202410,1178.0
37.549462975,1246.0
37.575723540,1268.0
37.601984105,1306.0
37.628244670,1305.0
37.654505235,1260.0
37.680765800,1224.0
37.707026365,1186.0
37.733286930,1209.0
37.759547495,1173.0
37.785808060,1224.0
37.812068625,1235.0
37.838329190,1187.0
37.864589755,1180.0
37.890850320,1272.0
37.917110885,1273.0
37.943371450,1184.0
37.969632015,1206.0
37.995892580,1262.0
38.022153145,1270.0
38.048413710,1207.0
38.074674275,1240.0
38.100934840,1206.0
38.127195405,1254.0
38.153455970,1263.0
38.179716535,1231.0
38.205977100,1222.0
38.232237665,1231.0
38.258498230,1283.0
38.284758795,1263.0
38.311019360,1169.0
38.337279925,1252.0
38.363540490,1187.0
38.389801055,1228.0
38.416061620,1247.0
38.442322185,1314.0
38.468582750,1193.0
38.494843315,1180.0
38.521103880,1194.0
38.547364445,1204.0
38.573625010,1316.0
38.599885575,1261.0
38.626146140,1286.0
38.652406705,1259.0
38.678667270,1261.0
38.704927835,1213.0
38.731188400,1242.0
38.757448965,1219.0
38.783709530,1211.0
38.809970095,1185.0
38.836230660,1189.0
38.862491225,1170.0
38.888751790,1139.0
38.915012355,1308.0
38.941272920,1306.0
38.967533485,1212.0
38.993794050,1236.0
39.020054615,1263.0
39.046315180,1281.0
39.072575745,1321.0
39.098836310,1284.0
39.125096875,1339.0
39.151357440,1363.0
39.177618005,1441.0
39.203878570,1558.0
39.230139135,1654.0
39.256399700,1513.0
39.282660265,1398.0
39.308920830,1549.0
39.335181395,1448.0
39.361441960,1405.0
39.387702525,1233.0
39.413963091,1311.0
39.440223656,1294.0
39.466484221,1261.0
39.492744786,1301.0
39.519005351,1234.0
39.545265916,1305.0
39.571526481,1217.0
39.597787046,1267.0
39.624047611,1361.0
39.650308176,1364.0
39.676568741,1360.0
39.702829306,1471.0
39.729089871,1465.0
39.755350436,1528.0
39.781611001,1656.0
39.807871566,1872.0
39.834132131,2057.0
39.860392696,2402.0
39.886653261,2862.0
39.912913826,3631.0
39.939174391,4203.0
39.965434956,4729.0
39.991695521,4630.0
40.017956086,4262.0
40.044216651,3767.0
40.070477216,3528.0
40.096737781,3070.0
40.122998346,2723.0
40.149258911,2152.0
40.175519476,1908.0
40.201780041,1559.0
40.228040606,1531.0
40.254301171,1492.0
40.280561736,1404.0
40.306822301,1280.0
40.333082866,1323.0
40.359343431,1246.0
40.385603996,1322.0
40.411864561,1343.0
40.438125126,1291.0
40.464385691,1287.0
40.490646256,1300.0
40.516906821,1279.0
40.543167386,1226.0
40.569427951,1234.0
40.595688516,1242.0
40.621949081,1316.0
40.648209646,1178.0
40.674470211,1255.0
40.700730776,1156.0
40.726991341,1211.0
40.753251906,1141.0
40.779512471,1232.0
40.805773036,1226.0
40.832033601,1330.0
40.858294166,1195.0
40.884554731,1252.0
40.910815296,1284.0
40.937075861,1231.0
40.963336426,1199.0
40.989596991,1208.0
41.015857556,1199.0
41.042118121,1235.0
41.068378686,1290.0
41.094639251,1343.0
41.120899816,1321.0
41.147160381,1389.0
41.173420946,1469.0
41.199681511,1735.0
41.225942076,2133.0
41.252202641,2652.0
41.278463206,2814.0
41.304723771,2375.0
41.330984336,2279.0
41.357244901,2722.0
41.383505466,2507.0
41.409766031,1823.0
41.436026596,1636.0
41.462287161,1711.0
41.488547726,1551.0
41.514808291,1303.0
41.541068856,1306.0
41.567329421,1243.0
41.593589986,1240.0
41.619850551,1292.0
41.646111116,1222.0
41.672371681,1217.0
41.698632246,1258.0
41.724892811,1237.0
41.751153376,1189.0
41.777413941,1152.0
41.803674506,1195.0
41.829935071,1200.0
41.856195636,1173.0
41.882456201,1227.0
41.908716766,1217.0
41.934977331,1180.0
41.961237896,1168.0
41.987498461,1260.0
42.013759026,1169.0
42.040019591,1179.0
42.066280156,1227.0
42.092540721,1196.0
42.118801286,1197.0
42.145061851,1129.0
42.171322416,1155.0
42.197582982,1170.0
42.223843547,1240.0
42.250104112,1189.0
42.276364677,1171.0
42.302625242,1186.0
42.328885807,1139.0
42.355146372,1196.0
42.381406937,1148.0
42.407667502,1181.0
42.433928067,1213.0
42.460188632,1127.0
42.486449197,1172.0
42.512709762,1235.0
42.538970327,1193.0
42.565230892,1165.0
42.591491457,1227.0
42.617752022,1244.0
42.644012587,1223.0
42.670273152,1136.0
42.696533717,1224.0
42.722794282,1127.0
42.749054847,1151.0
42.775315412,1171.0
42.801575977,1120.0
42.827836542,1248.0
42.854097107,1205.0
42.880357672,1200.0
42.906618237,1163.0
42.932878802,1278.0
42.959139367,1218.0
42.985399932,1381.0
43.011660497,1372.0
43.037921062,1296.0
43.064181627,1237.0
43.090442192,1318.0
43.116702757,1330.0
43.142963322,1169.0
43.169223887,1173.0
43.195484452,1175.0
43.221745017,1193.0
43.248005582,1207.0
43.274266147,1191.0
